Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HS;AS;HST;AST;HY;AY;HR;AR
D1;29.08.09;Schalke 04;Freiburg;0;1;A;15;9;2;2;0;0;0;0
D1;29.08.09;Stuttgart;Nurnberg;0;0;D;14;11;4;2;1;1;0;0
D1;30.08.09;Hamburg;FC Koln;3;1;H;18;12;8;5;0;2;0;0
D1;30.08.09;Hertha;Werder Bremen;2;3;A;18;18;5;11;0;1;0;0
D1;12.09.09;Dortmund;Bayern Munich;1;5;A;8;9;2;9;0;0;0;0
D1;12.09.09;Freiburg;Ein Frankfurt;0;2;A;14;11;6;3;2;4;0;0
D1;12.09.09;Hamburg;Stuttgart;3;1;H;18;14;7;2;1;3;0;0
D1;12.09.09;Hoffenheim;Bochum;3;0;H;21;6;9;0;0;4;0;0
D1;12.09.09;Mainz;Hertha;2;1;H;10;8;6;3;2;2;0;0
D1;12.09.09;Nurnberg;M'gladbach;1;0;H;10;18;2;6;1;0;0;0
D1;12.09.09;Wolfsburg;Leverkusen;2;3;A;14;15;5;10;4;2;1;1
D1;13.09.09;FC Koln;Schalke 04;1;2;A;14;6;5;2;2;2;0;0
D1;13.09.09;Werder Bremen;Hannover;0;0;D;16;12;5;3;2;1;0;0
D1;18.09.09;Schalke 04;Wolfsburg;1;2;A;15;10;2;5;0;1;0;0
D1;19.09.09;Bayern Munich;Nurnberg;2;1;H;23;5;10;4;0;0;0;0
D1;19.09.09;Bochum;Mainz;2;3;A;12;8;5;6;4;3;0;0
D1;19.09.09;Hannover;Dortmund;1;1;D;13;11;5;4;3;0;0;0
D1;19.09.09;M'gladbach;Hoffenheim;2;4;A;13;23;7;7;3;2;0;0
D1;19.09.09;Stuttgart;FC Koln;0;2;A;14;6;1;2;4;2;0;0
D1;20.09.09;Ein Frankfurt;Hamburg;1;1;D;8;20;1;6;1;1;0;0
D1;20.09.09;Hertha;Freiburg;0;4;A;17;16;3;5;1;0;0;0
D1;20.09.09;Leverkusen;Werder Bremen;0;0;D;8;7;3;1;1;0;0;0
D1;25.09.09;Nurnberg;Bochum;0;1;A;15;11;2;3;1;2;0;0
D1;26.09.09;Dortmund;Schalke 04;0;1;A;16;12;3;5;0;1;0;0
D1;26.09.09;Ein Frankfurt;Stuttgart;0;3;A;10;20;4;10;1;0;1;0
D1;26.09.09;FC Koln;Leverkusen;0;1;A;7;13;1;3;3;2;1;0
D1;26.09.09;Hamburg;Bayern Munich;1;0;H;14;9;4;5;2;3;0;0
D1;26.09.09;Werder Bremen;Mainz;3;0;H;16;5;7;2;0;1;0;0
D1;26.09.09;Wolfsburg;Hannover;4;2;H;11;17;6;7;2;2;0;0
D1;27.09.09;Freiburg;M'gladbach;3;0;H;20;9;5;3;0;1;0;0
D1;27.09.09;Hoffenheim;Hertha;5;1;H;16;7;6;3;2;1;0;0
D1;02.10.09;Schalke 04;Ein Frankfurt;2;0;H;10;7;6;1;4;3;0;1
D1;03.10.09;Bayern Munich;FC Koln;0;0;D;13;5;2;1;1;4;0;0
D1;03.10.09;Bochum;Wolfsburg;1;1;D;10;22;2;5;1;2;1;0
D1;03.10.09;Hannover;Freiburg;5;2;H;19;14;9;4;0;2;0;0
D1;03.10.09;Leverkusen;Nurnberg;4;0;H;18;4;8;1;0;1;0;0
D1;03.10.09;Mainz;Hoffenheim;2;1;H;4;14;3;3;6;1;0;0
D1;03.10.09;M'gladbach;Dortmund;0;1;A;17;20;3;3;1;1;0;0
D1;04.10.09;Hertha;Hamburg;1;3;A;12;11;4;3;2;0;0;0
D1;04.10.09;Stuttgart;Werder Bremen;0;2;A;7;11;3;6;2;1;0;0
D1;17.10.09;Ein Frankfurt;Hannover;2;1;H;16;11;5;5;1;2;0;0
D1;17.10.09;FC Koln;Mainz;1;0;H;12;8;4;0;1;0;0;0
D1;17.10.09;Freiburg;Bayern Munich;1;2;A;10;13;2;6;0;0;0;0
D1;17.10.09;Hamburg;Leverkusen;0;0;D;7;9;0;3;1;3;0;0
D1;17.10.09;Nurnberg;Hertha;3;0;H;18;9;8;3;1;4;0;0
D1;17.10.09;Stuttgart;Schalke 04;1;2;A;15;10;7;4;4;3;0;0
D1;17.10.09;Werder Bremen;Hoffenheim;2;0;H;17;7;6;5;3;7;0;0
D1;18.10.09;Dortmund;Bochum;2;0;H;18;7;9;3;2;4;0;0
D1;18.10.09;Wolfsburg;M'gladbach;2;1;H;18;17;4;4;1;2;0;0
D1;23.10.09;Leverkusen;Dortmund;1;1;D;16;4;4;1;4;2;0;0
D1;24.10.09;Bayern Munich;Ein Frankfurt;2;1;H;23;7;9;2;0;0;0;0
D1;24.10.09;Hannover;Stuttgart;1;0;H;5;14;1;8;3;6;0;0
D1;24.10.09;Hoffenheim;Nurnberg;3;0;H;12;3;4;1;1;2;0;0
D1;24.10.09;Mainz;Freiburg;3;0;H;11;17;5;3;2;1;0;0
D1;24.10.09;M'gladbach;FC Koln;0;0;D;18;5;4;2;0;1;0;0
D1;25.10.09;Bochum;Werder Bremen;1;4;A;14;15;3;10;2;0;0;0
D1;25.10.09;Hertha;Wolfsburg;0;0;D;18;12;6;3;1;6;0;0
D1;25.10.09;Schalke 04;Hamburg;3;3;D;19;9;11;5;2;3;0;1
D1;30.10.09;Dortmund;Hertha;2;0;H;19;11;8;2;2;1;0;0
D1;31.10.09;FC Koln;Hannover;0;1;A;6;14;3;6;1;1;0;0
D1;31.10.09;Hamburg;M'gladbach;2;3;A;14;13;8;6;2;2;0;0
D1;31.10.09;Nurnberg;Werder Bremen;2;2;D;13;14;7;5;4;2;0;0
D1;31.10.09;Schalke 04;Leverkusen;2;2;D;13;13;5;4;3;2;0;0
D1;31.10.09;Stuttgart;Bayern Munich;0;0;D;9;7;6;2;3;2;0;0
D1;31.10.09;Wolfsburg;Mainz;3;3;D;16;16;5;6;2;3;0;0
D1;01.11.09;Ein Frankfurt;Bochum;2;1;H;13;5;6;1;4;3;0;1
D1;01.11.09;Freiburg;Hoffenheim;0;1;A;11;18;2;7;0;0;0;0
D1;06.11.09;Leverkusen;Ein Frankfurt;4;0;H;16;6;7;1;0;2;0;0
D1;07.11.09;Bayern Munich;Schalke 04;1;1;D;11;7;3;4;2;4;0;0
D1;07.11.09;Bochum;Freiburg;1;2;A;10;19;6;9;2;2;0;0
D1;07.11.09;Hoffenheim;Wolfsburg;1;2;A;20;13;5;6;3;3;0;0
D1;07.11.09;Mainz;Nurnberg;1;0;H;14;8;4;2;4;2;0;0
D1;07.11.09;M'gladbach;Stuttgart;0;0;D;19;19;4;1;1;2;0;0
D1;08.11.09;Hannover;Hamburg;2;2;D;8;11;4;4;3;5;0;0
D1;08.11.09;Hertha;FC Koln;0;1;A;17;2;1;2;4;4;0;0
D1;08.11.09;Werder Bremen;Dortmund;1;1;D;11;10;7;4;1;2;0;0
D1;21.11.09;Dortmund;Mainz;0;0;D;24;7;9;1;1;0;0;0
D1;21.11.09;Ein Frankfurt;M'gladbach;1;2;A;20;8;5;2;3;1;0;0
D1;21.11.09;FC Koln;Hoffenheim;0;4;A;3;18;1;7;3;0;0;0
D1;21.11.09;Freiburg;Werder Bremen;0;6;A;11;22;5;13;0;1;0;0
D1;21.11.09;Schalke 04;Hannover;2;0;H;14;12;8;4;1;2;0;0
D1;21.11.09;Stuttgart;Hertha;1;1;D;27;7;7;3;1;4;1;0
D1;21.11.09;Wolfsburg;Nurnberg;2;3;A;18;23;9;9;5;5;0;0
D1;22.11.09;Bayern Munich;Leverkusen;1;1;D;7;11;4;3;1;0;0;0
D1;22.11.09;Hamburg;Bochum;0;1;A;17;11;7;3;1;2;0;0
D1;27.11.09;Bochum;FC Koln;0;0;D;5;10;3;2;3;1;0;0
D1;28.11.09;Hertha;Ein Frankfurt;1;3;A;11;12;6;7;2;3;0;0
D1;28.11.09;Hoffenheim;Dortmund;1;2;A;14;14;1;6;3;3;1;0
D1;28.11.09;Mainz;Hamburg;1;1;D;12;14;6;5;3;2;0;0
D1;28.11.09;M'gladbach;Schalke 04;1;0;H;12;18;3;4;0;5;0;0
D1;28.11.09;Nurnberg;Freiburg;0;1;A;20;7;3;3;2;4;0;0
D1;28.11.09;Werder Bremen;Wolfsburg;2;2;D;24;8;6;4;1;4;0;0
D1;29.11.09;Hannover;Bayern Munich;0;3;A;14;9;6;5;0;0;0;0
D1;29.11.09;Leverkusen;Stuttgart;4;0;H;22;10;9;2;0;6;0;0
D1;04.12.09;Bayern Munich;M'gladbach;2;1;H;15;12;7;9;3;2;0;0
D1;05.12.09;Dortmund;Nurnberg;4;0;H;18;10;13;2;2;3;0;0
D1;05.12.09;Ein Frankfurt;Mainz;2;0;H;13;13;6;3;3;1;0;1
D1;05.12.09;Hamburg;Hoffenheim;0;0;D;6;12;3;3;3;1;0;0
D1;05.12.09;Hannover;Leverkusen;0;0;D;8;12;4;4;2;2;0;0
D1;05.12.09;Stuttgart;Bochum;1;1;D;18;7;6;2;2;2;0;1
D1;05.12.09;Wolfsburg;Freiburg;2;2;D;28;5;10;4;3;3;0;0
D1;06.12.09;FC Koln;Werder Bremen;0;0;D;8;18;2;3;4;3;0;0
D1;06.12.09;Schalke 04;Hertha;2;0;H;13;10;4;5;1;2;0;1
D1;11.12.09;Hertha;Leverkusen;2;2;D;8;10;3;5;2;1;1;0
D1;12.12.09;Bochum;Bayern Munich;1;5;A;8;23;3;10;2;1;0;0
D1;12.12.09;Freiburg;FC Koln;0;0;D;12;11;4;3;2;2;0;0
D1;12.12.09;Hoffenheim;Ein Frankfurt;1;1;D;19;15;6;2;3;0;0;0
D1;12.12.09;M'gladbach;Hannover;5;3;H;17;22;6;5;1;3;0;1
D1;12.12.09;Nurnberg;Hamburg;0;4;A;9;17;3;8;3;2;0;0
D1;12.12.09;Werder Bremen;Schalke 04;0;2;A;9;8;2;3;3;2;0;0
D1;13.12.09;Mainz;Stuttgart;1;1;D;13;7;5;3;1;2;0;1
D1;13.12.09;Wolfsburg;Dortmund;1;3;A;15;11;2;6;1;2;0;0
D1;18.12.09;Schalke 04;Mainz;1;0;H;22;3;6;0;0;1;0;0
D1;19.12.09;Bayern Munich;Hertha;5;2;H;17;8;11;4;0;1;0;0
D1;19.12.09;Dortmund;Freiburg;1;0;H;7;9;3;2;0;1;0;0
D1;19.12.09;Ein Frankfurt;Wolfsburg;2;2;D;12;13;4;5;1;1;0;0
D1;19.12.09;Hannover;Bochum;2;3;A;14;16;3;9;3;2;0;0
D1;19.12.09;Leverkusen;M'gladbach;3;2;H;17;8;7;4;2;1;0;0
D1;19.12.09;Stuttgart;Hoffenheim;3;1;H;17;4;10;1;3;1;0;1
D1;20.12.09;FC Koln;Nurnberg;3;0;H;20;4;6;0;1;1;0;1
D1;20.12.09;Hamburg;Werder Bremen;2;1;H;10;19;7;6;4;4;1;0
D1;15.01.10;Bayern Munich;Hoffenheim;2;0;H;15;14;6;3;0;3;0;0
D1;16.01.10;Ein Frankfurt;Werder Bremen;1;0;H;6;14;5;5;2;2;0;0
D1;16.01.10;Hamburg;Freiburg;2;0;H;16;8;6;0;0;0;0;0
D1;16.01.10;Hannover;Hertha;0;3;A;12;15;4;8;5;1;0;0
D1;16.01.10;Leverkusen;Mainz;4;2;H;28;12;11;6;2;1;0;0
D1;16.01.10;M'gladbach;Bochum;1;2;A;20;5;6;3;1;3;0;0
D1;16.01.10;Stuttgart;Wolfsburg;3;1;H;14;15;5;2;1;1;0;0
D1;17.01.10;FC Koln;Dortmund;2;3;A;14;19;7;8;4;3;0;0
D1;17.01.10;Schalke 04;Nurnberg;1;0;H;6;11;1;2;1;3;0;0
D1;22.01.10;Freiburg;Stuttgart;0;1;A;8;19;1;6;3;1;0;0
D1;23.01.10;Bochum;Schalke 04;2;2;D;13;13;5;5;1;0;0;0
D1;23.01.10;Dortmund;Hamburg;1;0;H;17;12;3;3;1;3;0;0
D1;23.01.10;Hertha;M'gladbach;0;0;D;17;9;4;5;2;2;0;0
D1;23.01.10;Mainz;Hannover;1;0;H;9;15;4;2;4;3;0;0
D1;23.01.10;Nurnberg;Ein Frankfurt;1;1;D;12;5;5;1;3;2;0;0
D1;23.01.10;Werder Bremen;Bayern Munich;2;3;A;14;16;7;8;1;2;0;0
D1;24.01.10;Hoffenheim;Leverkusen;0;3;A;10;10;1;4;2;3;0;0
D1;24.01.10;Wolfsburg;FC Koln;2;3;A;19;10;6;6;1;1;0;0
D1;29.01.10;Hamburg;Wolfsburg;1;1;D;21;9;9;3;3;2;0;0
D1;30.01.10;Bayern Munich;Mainz;3;0;H;28;6;12;2;1;1;0;0
D1;30.01.10;Ein Frankfurt;FC Koln;1;2;A;14;9;5;3;2;2;0;0
D1;30.01.10;Hannover;Nurnberg;1;3;A;9;8;4;4;0;1;0;0
D1;30.01.10;Hertha;Bochum;0;0;D;15;17;5;5;2;2;0;0
D1;30.01.10;M'gladbach;Werder Bremen;4;3;H;10;15;7;4;2;3;0;0
D1;30.01.10;Schalke 04;Hoffenheim;2;0;H;8;9;3;0;2;4;0;0
D1;31.01.10;Leverkusen;Freiburg;3;1;H;16;5;9;3;0;2;0;0
D1;31.01.10;Stuttgart;Dortmund;4;1;H;10;11;5;4;2;4;0;0
D1;05.02.10;Werder Bremen;Hertha;2;1;H;17;6;7;2;1;2;0;0
D1;06.02.10;Bochum;Leverkusen;1;1;D;8;16;1;8;2;1;0;0
D1;06.02.10;FC Koln;Hamburg;3;3;D;17;14;7;9;2;2;0;0
D1;06.02.10;Freiburg;Schalke 04;0;0;D;6;14;0;3;1;3;0;0
D1;06.02.10;Hoffenheim;Hannover;2;1;H;14;4;4;2;1;4;0;0
D1;06.02.10;Nurnberg;Stuttgart;1;2;A;16;18;3;8;2;2;0;0
D1;06.02.10;Wolfsburg;Bayern Munich;1;3;A;17;18;9;9;2;2;0;0
D1;07.02.10;Dortmund;Ein Frankfurt;2;3;A;13;12;4;6;1;2;0;0
D1;07.02.10;Mainz;M'gladbach;1;0;H;9;16;4;4;1;1;0;0
D1;12.02.10;M'gladbach;Nurnberg;2;1;H;13;16;7;6;2;0;0;0
D1;13.02.10;Bayern Munich;Dortmund;3;1;H;10;17;5;7;0;0;0;0
D1;13.02.10;Bochum;Hoffenheim;2;1;H;11;17;3;4;1;2;0;1
D1;13.02.10;Hannover;Werder Bremen;1;5;A;8;16;4;9;3;0;0;0
D1;13.02.10;Hertha;Mainz;1;1;D;12;3;4;1;0;0;0;0
D1;13.02.10;Leverkusen;Wolfsburg;2;1;H;24;9;8;6;2;3;0;0
D1;13.02.10;Stuttgart;Hamburg;1;3;A;12;16;7;9;1;1;0;0
D1;14.02.10;Ein Frankfurt;Freiburg;2;1;H;19;12;4;2;1;3;0;0
D1;14.02.10;Schalke 04;FC Koln;2;0;H;11;6;3;1;2;1;0;0
D1;19.02.10;Hoffenheim;M'gladbach;2;2;D;20;17;6;7;3;1;0;0
D1;20.02.10;Dortmund;Hannover;4;1;H;27;5;14;2;2;0;0;0
D1;20.02.10;FC Koln;Stuttgart;1;5;A;9;21;6;11;1;2;0;0
D1;20.02.10;Hamburg;Ein Frankfurt;0;0;D;11;8;3;2;2;3;0;0
D1;20.02.10;Mainz;Bochum;0;0;D;8;10;3;2;2;1;0;0
D1;20.02.10;Nurnberg;Bayern Munich;1;1;D;5;12;2;4;2;1;0;0
D1;21.02.10;Freiburg;Hertha;0;3;A;12;21;4;9;2;1;0;0
D1;21.02.10;Werder Bremen;Leverkusen;2;2;D;10;13;3;4;4;5;0;0
D1;21.02.10;Wolfsburg;Schalke 04;2;1;H;15;12;6;3;1;0;0;0
D1;26.02.10;Schalke 04;Dortmund;2;1;H;16;7;8;2;2;4;0;0
D1;27.02.10;Bochum;Nurnberg;0;0;D;13;11;5;2;2;1;0;1
D1;27.02.10;Hertha;Hoffenheim;0;2;A;11;11;1;3;2;2;0;0
D1;27.02.10;Leverkusen;FC Koln;0;0;D;12;2;4;1;1;2;0;0
D1;27.02.10;Mainz;Werder Bremen;1;2;A;8;7;5;3;2;3;1;0
D1;27.02.10;M'gladbach;Freiburg;1;1;D;20;9;6;2;1;1;0;0
D1;27.02.10;Stuttgart;Ein Frankfurt;2;1;H;17;12;8;2;2;2;0;0
D1;28.02.10;Bayern Munich;Hamburg;1;0;H;15;12;5;2;2;2;0;0
D1;28.02.10;Hannover;Wolfsburg;0;1;A;24;11;6;4;2;3;0;0
D1;06.03.10;Dortmund;M'gladbach;3;0;H;16;3;8;2;0;3;0;0
D1;06.03.10;Ein Frankfurt;Schalke 04;1;4;A;10;11;4;5;1;2;0;0
D1;06.03.10;FC Koln;Bayern Munich;1;1;D;11;14;5;5;2;2;0;0
D1;06.03.10;Freiburg;Hannover;1;2;A;11;10;5;4;1;1;0;0
D1;06.03.10;Hamburg;Hertha;1;0;H;14;11;3;4;1;3;0;0
D1;06.03.10;Werder Bremen;Stuttgart;2;2;D;17;14;6;5;1;1;0;0
D1;06.03.10;Wolfsburg;Bochum;4;1;H;17;8;6;1;1;2;0;0
D1;07.03.10;Hoffenheim;Mainz;0;1;A;13;14;3;1;0;1;0;0
D1;07.03.10;Nurnberg;Leverkusen;3;2;H;10;13;4;7;1;5;0;0
D1;12.03.10;Schalke 04;Stuttgart;2;1;H;11;11;3;4;2;2;0;0
D1;13.03.10;Bayern Munich;Freiburg;2;1;H;21;7;10;3;3;4;0;0
D1;13.03.10;Bochum;Dortmund;1;4;A;11;13;2;9;0;2;1;0
D1;13.03.10;Hannover;Ein Frankfurt;2;1;H;14;13;6;5;2;2;0;2
D1;13.03.10;Hertha;Nurnberg;1;2;A;25;16;9;6;2;1;0;0
D1;13.03.10;Mainz;FC Koln;1;0;H;12;11;6;3;1;3;1;0
D1;13.03.10;M'gladbach;Wolfsburg;0;4;A;25;19;8;9;1;0;0;0
D1;14.03.10;Hoffenheim;Werder Bremen;0;1;A;9;16;1;6;1;0;0;0
D1;14.03.10;Leverkusen;Hamburg;4;2;H;16;9;7;4;2;0;0;0
D1;19.03.10;FC Koln;M'gladbach;1;1;D;13;10;3;4;1;1;0;0
D1;20.03.10;Dortmund;Leverkusen;3;0;H;10;16;6;4;0;1;0;0
D1;20.03.10;Ein Frankfurt;Bayern Munich;2;1;H;13;7;6;3;0;2;0;0
D1;20.03.10;Freiburg;Mainz;1;0;H;10;14;3;5;3;4;0;0
D1;20.03.10;Nurnberg;Hoffenheim;0;0;D;10;12;4;6;1;2;0;0
D1;20.03.10;Stuttgart;Hannover;2;0;H;12;10;4;2;0;2;0;0
D1;20.03.10;Werder Bremen;Bochum;3;2;H;15;15;5;6;3;0;0;0
D1;21.03.10;Hamburg;Schalke 04;2;2;D;17;19;9;7;1;2;0;0
D1;21.03.10;Wolfsburg;Hertha;1;5;A;9;18;4;7;1;1;0;0
D1;26.03.10;Bochum;Ein Frankfurt;1;2;A;7;16;1;6;2;1;0;0
D1;27.03.10;Bayern Munich;Stuttgart;1;2;A;9;15;3;8;1;1;0;0
D1;27.03.10;Hannover;FC Koln;1;4;A;12;15;4;7;2;0;1;0
D1;27.03.10;Hertha;Dortmund;0;0;D;17;11;3;2;0;3;0;0
D1;27.03.10;Leverkusen;Schalke 04;0;2;A;6;7;2;3;3;2;0;0
D1;27.03.10;Mainz;Wolfsburg;0;2;A;17;13;0;4;0;1;0;0
D1;27.03.10;Werder Bremen;Nurnberg;4;2;H;15;16;7;8;0;1;1;0
D1;28.03.10;Hoffenheim;Freiburg;1;1;D;16;9;5;3;1;2;0;0
D1;28.03.10;M'gladbach;Hamburg;1;0;H;13;11;4;0;1;3;0;0
D1;03.04.10;Dortmund;Werder Bremen;2;1;H;14;12;6;4;1;1;0;0
D1;03.04.10;Ein Frankfurt;Leverkusen;3;2;H;14;15;5;6;1;5;0;1
D1;03.04.10;FC Koln;Hertha;0;3;A;10;9;3;4;3;1;2;0
D1;03.04.10;Freiburg;Bochum;1;1;D;19;5;8;2;0;2;0;0
D1;03.04.10;Nurnberg;Mainz;2;0;H;20;6;5;3;1;3;0;1
D1;03.04.10;Schalke 04;Bayern Munich;1;2;A;13;8;2;2;2;2;1;1
D1;03.04.10;Stuttgart;M'gladbach;2;1;H;18;12;7;1;1;2;0;0
D1;04.04.10;Hamburg;Hannover;0;0;D;10;7;2;0;3;0;0;1
D1;04.04.10;Wolfsburg;Hoffenheim;4;0;H;10;21;5;7;0;2;0;0
D1;09.04.10;M'gladbach;Ein Frankfurt;2;0;H;13;13;6;2;0;4;0;0
D1;10.04.10;Hannover;Schalke 04;4;2;H;9;9;3;4;4;1;0;0
D1;10.04.10;Hertha;Stuttgart;0;1;A;14;14;3;3;4;3;0;0
D1;10.04.10;Hoffenheim;FC Koln;0;2;A;10;7;1;4;1;2;0;0
D1;10.04.10;Leverkusen;Bayern Munich;1;1;D;15;5;4;2;1;4;0;0
D1;10.04.10;Mainz;Dortmund;1;0;H;8;11;3;2;2;2;0;0
D1;10.04.10;Werder Bremen;Freiburg;4;0;H;20;4;9;2;0;0;0;0
D1;11.04.10;Bochum;Hamburg;1;2;A;16;13;2;5;2;1;0;0
D1;11.04.10;Nurnberg;Wolfsburg;0;2;A;27;7;12;2;0;1;0;0
D1;16.04.10;FC Koln;Bochum;2;0;H;14;10;4;2;1;0;0;0
D1;17.04.10;Bayern Munich;Hannover;7;0;H;26;8;14;1;1;2;0;0
D1;17.04.10;Freiburg;Nurnberg;2;1;H;16;13;5;2;2;2;0;0
D1;17.04.10;Hamburg;Mainz;0;1;A;17;8;5;2;0;0;0;0
D1;17.04.10;Schalke 04;M'gladbach;3;1;H;17;8;6;3;1;2;0;0
D1;17.04.10;Stuttgart;Leverkusen;2;1;H;12;22;5;7;4;1;0;1
D1;17.04.10;Wolfsburg;Werder Bremen;2;4;A;16;17;8;6;1;3;0;0
D1;18.04.10;Dortmund;Hoffenheim;1;1;D;14;4;6;1;2;3;0;0
D1;18.04.10;Ein Frankfurt;Hertha;2;2;D;10;11;7;7;2;0;0;0
D1;23.04.10;Bochum;Stuttgart;0;2;A;10;14;2;5;4;0;0;0
D1;24.04.10;Hertha;Schalke 04;0;1;A;12;11;5;7;2;1;0;0
D1;24.04.10;Leverkusen;Hannover;3;0;H;9;9;6;3;2;2;0;0
D1;24.04.10;Mainz;Ein Frankfurt;3;3;D;13;11;5;4;2;2;0;0
D1;24.04.10;M'gladbach;Bayern Munich;1;1;D;10;21;3;7;2;3;0;0
D1;24.04.10;Nurnberg;Dortmund;2;3;A;13;12;4;7;1;0;0;0
D1;24.04.10;Werder Bremen;FC Koln;1;0;H;23;8;10;0;1;3;0;1
D1;25.04.10;Freiburg;Wolfsburg;1;0;H;11;11;4;2;0;2;0;0
D1;25.04.10;Hoffenheim;Hamburg;5;1;H;12;10;6;5;2;0;0;1
D1;01.05.10;Bayern Munich;Bochum;3;1;H;19;10;9;4;2;0;0;0
D1;01.05.10;Dortmund;Wolfsburg;1;1;D;25;15;8;6;0;2;0;0
D1;01.05.10;Ein Frankfurt;Hoffenheim;1;2;A;14;14;4;4;2;2;0;0
D1;01.05.10;FC Koln;Freiburg;2;2;D;5;11;3;7;1;3;0;0
D1;01.05.10;Hamburg;Nurnberg;4;0;H;23;10;14;2;2;2;0;0
D1;01.05.10;Hannover;M'gladbach;6;1;H;21;3;10;2;1;3;0;0
D1;01.05.10;Leverkusen;Hertha;1;1;D;20;8;10;4;3;0;0;0
D1;01.05.10;Schalke 04;Werder Bremen;0;2;A;12;8;2;3;1;2;0;0
D1;01.05.10;Stuttgart;Mainz;2;2;D;16;16;3;7;3;2;0;0
D1;08.05.10;Bochum;Hannover;0;3;A;18;14;5;6;3;2;0;0
D1;08.05.10;Freiburg;Dortmund;3;1;H;14;11;3;5;2;2;0;0
D1;08.05.10;Hertha;Bayern Munich;1;3;A;13;16;8;6;0;0;0;0
D1;08.05.10;Hoffenheim;Stuttgart;1;1;D;13;9;4;5;2;2;0;0
D1;08.05.10;Mainz;Schalke 04;0;0;D;12;10;4;3;1;2;0;0
D1;08.05.10;M'gladbach;Leverkusen;1;1;D;10;33;1;14;1;2;0;0
D1;08.05.10;Nurnberg;FC Koln;1;0;H;13;5;3;2;0;4;0;0
D1;08.05.10;Werder Bremen;Hamburg;1;1;D;22;15;8;4;2;2;0;0
D1;08.05.10;Wolfsburg;Ein Frankfurt;3;1;H;16;19;7;3;0;0;0;0
